,Date,Week,Rank,MovieCode,MovieName,OpenDate,SalesAmount,SalesShare,SalesInten,SalesChange,SalesAcc,AudienceCount,AudienceInten,AudienceChange,AudienceAcc,ScreenCount,ShowCount
2,2020-02-29,202009,2,20183782,기생충,2019-05-30,20040120,2.2,-70021640,-77.7,87231822075,2789,-10508,-79.0,10284750,101,577
13,2020-02-22,202008,3,20183782,기생충,2019-05-30,90061760,2.4,-514196000,-85.1,87180474965,13297,-75811,-85.1,10277246,145,975
19,2020-02-22,202008,9,20126674,설국열차,2013-08-01,398340,0.0,398340,100.0,67027610320,63,63,100.0,9352569,13,30
22,2020-02-15,202007,2,20183782,기생충,2019-05-30,604257760,6.5,603273760,61308.3,86857892365,89108,88996,79460.7,10228435,180,1130
34,2020-02-08,202006,4,20184571,천문: 하늘에 묻는다,2019-12-26,5982000,0.1,-1016920,-14.5,16502047020,2941,1909,185.0,2000393,4,11
39,2020-02-08,202006,9,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,1520000,0.0,1520000,100.0,7718162525,134,134,100.0,958632,1,1
45,2020-02-01,202005,5,20192206,백두산,2019-12-19,15704020,0.2,-84576180,-84.3,69807415000,2461,-8726,-78.0,8250514,118,413
47,2020-02-01,202005,7,20184571,천문: 하늘에 묻는다,2019-12-26,6998920,0.1,-44852580,-86.5,16490718520,1032,-7287,-87.6,1995473,48,155
54,2020-01-25,202004,4,20192206,백두산,2019-12-19,100280200,0.3,-756793340,-88.3,69747400040,11187,-85945,-88.5,8242478,123,457
55,2020-01-25,202004,5,20184571,천문: 하늘에 묻는다,2019-12-26,51851500,0.2,-250922300,-82.9,16460386780,8319,-26412,-76.0,1990746,89,295
56,2020-01-25,202004,6,20198374,신비아파트 극장판 하늘도깨비 대 요르문간드,2019-12-19,18420640,0.1,-70974000,-79.4,7023957300,2177,-8872,-80.3,890370,34,114
57,2020-01-25,202004,7,20183782,기생충,2019-05-30,11186000,0.0,-25758400,-69.7,85968850325,1266,-3595,-74.0,10096295,12,25
58,2020-01-25,202004,8,20198414,시동,2019-12-18,1863440,0.0,-156273720,-98.8,28082176940,199,-17645,-98.9,3314935,9,23
61,2020-01-18,202003,1,20192206,백두산,2019-12-19,857073540,13.2,-1506139360,-63.7,69400001660,97132,-168251,-63.4,8200317,621,5007
62,2020-01-18,202003,2,20184571,천문: 하늘에 묻는다,2019-12-26,302773800,4.7,-870521960,-74.2,16302267060,34731,-102919,-74.8,1968706,435,2168
63,2020-01-18,202003,3,20198414,시동,2019-12-18,158137160,2.4,-743987810,-82.5,28032088380,17844,-82868,-82.3,3308844,326,1590
64,2020-01-18,202003,4,20198374,신비아파트 극장판 하늘도깨비 대 요르문간드,2019-12-19,89394640,1.4,-163614220,-64.7,6992398860,11049,-19936,-64.3,886361,145,459
65,2020-01-18,202003,5,20183782,기생충,2019-05-30,36944400,0.6,34343980,1320.7,85940671985,4861,4557,1499.0,10092749,47,145
70,2020-01-11,202002,0,20192206,백두산,2019-12-19,2363212900,50.3,-2611415080,-52.5,67687974750,265383,-299689,-53.0,7996424,881,9792
71,2020-01-11,202002,1,20184571,천문: 하늘에 묻는다,2019-12-26,1173295760,25.0,-1799805300,-60.5,15625412470,137650,-205549,-59.9,1886373,685,5694
72,2020-01-11,202002,2,20198414,시동,2019-12-18,902124970,19.2,-1434826110,-61.4,27550383940,100712,-163453,-61.9,3251346,632,4561
73,2020-01-11,202002,3,20198374,신비아파트 극장판 하늘도깨비 대 요르문간드,2019-12-19,253008860,5.4,-346655350,-57.8,6843272230,30985,-43428,-58.4,867161,320,1095
74,2020-01-11,202002,4,20183782,기생충,2019-05-30,2600420,0.1,1966420,310.2,85887569065,304,231,316.4,10085698,15,26
78,2020-01-11,202002,8,20191029,82년생 김지영,2019-10-23,449000,0.0,-205000,-31.3,30299645310,51,-34,-40.0,3678292,1,2
79,2020-01-11,202002,9,20185881,증인,2019-02-13,360000,0.0,360000,100.0,20483149331,45,45,100.0,2534793,5,10
80,2020-01-04,202001,0,20192206,백두산,2019-12-19,4974627980,45.6,-5577379140,-52.9,63308870470,565072,-635924,-52.9,7479389,1222,16822
81,2020-01-04,202001,1,20184571,천문: 하늘에 묻는다,2019-12-26,2973101060,27.3,-1785042810,-37.5,13373622380,343199,-197742,-36.6,1611399,922,10556
82,2020-01-04,202001,2,20198414,시동,2019-12-18,2336951080,21.4,-1781487200,-43.3,25727945170,264165,-198203,-42.9,3037781,825,8766
83,2020-01-04,202001,3,20198374,신비아파트 극장판 하늘도깨비 대 요르문간드,2019-12-19,599664210,5.5,-350894290,-36.9,6399611270,74413,-44652,-37.5,810299,513,2308
85,2020-01-04,202001,5,20195002,블랙머니,2019-11-13,1500000,0.0,-430000,-22.3,20865634010,300,-43,-12.5,2479464,5,15
90,2019-12-28,201952,0,20192206,백두산,2019-12-19,10552007120,51.7,-7034420640,-40.0,48537650400,1200996,-799991,-40.0,5742654,1442,19557
91,2019-12-28,201952,1,20184571,천문: 하늘에 묻는다,2019-12-26,4758143870,23.3,4752935870,91262.2,5724727770,540941,540290,82993.9,702245,1141,13143
92,2019-12-28,201952,2,20198414,시동,2019-12-18,4118438280,20.2,-2225902970,-35.1,19338014700,462368,-255423,-35.6,2291273,936,9454
93,2019-12-28,201952,3,20198374,신비아파트 극장판 하늘도깨비 대 요르문간드,2019-12-19,950558500,4.7,-1370839890,-59.1,4922088000,119065,-170765,-58.9,620629,638,2748
94,2019-12-28,201952,4,20187322,"힘을 내요, 미스터 리",2019-09-11,10950000,0.1,10950000,100.0,9930518906,1095,1095,100.0,1181960,5,5
95,2019-12-28,201952,5,20194045,극장판 반지의 비밀일기,2019-09-11,10200000,0.1,10200000,100.0,550043170,1020,1020,100.0,68339,4,4
96,2019-12-28,201952,6,20184483,퍼펙트맨,2019-10-02,6770000,0.0,6770000,100.0,10311352770,677,677,100.0,1240022,4,4
97,2019-12-28,201952,7,20190385,웃는남자 감독판,2019-11-29,4505500,0.0,-282000,-5.9,168908000,358,-19,-5.0,12820,1,3
98,2019-12-28,201952,8,20195002,블랙머니,2019-11-13,1930000,0.0,-3602000,-65.1,20862134010,343,-482,-58.4,2478764,6,16
99,2019-12-28,201952,9,20188462,감쪽같은 그녀,2019-12-04,2097000,0.0,-13660020,-86.7,3592743790,343,-1947,-85.0,469015,7,14
100,2019-12-21,201951,0,20192206,백두산,2019-12-19,17586427760,66.9,17586427760,100.0,21208507630,2000987,2000987,100.0,2459257,1971,28632
101,2019-12-21,201951,1,20198414,시동,2019-12-18,6344341250,24.1,6231878730,5541.3,9657317130,717791,705357,5672.8,1140882,1101,14569
102,2019-12-21,201951,2,20198374,신비아파트 극장판 하늘도깨비 대 요르문간드,2019-12-19,2321398390,8.8,2321398390,100.0,2519900970,289830,289830,100.0,315834,841,4752
103,2019-12-21,201951,3,20188462,감쪽같은 그녀,2019-12-04,15757020,0.1,-536023060,-97.1,3580420430,2290,-65654,-96.6,466928,46,115
104,2019-12-21,201951,4,20195002,블랙머니,2019-11-13,5532000,0.0,-120701900,-95.6,20857978010,825,-13925,-94.4,2477978,11,27
105,2019-12-21,201951,5,20184571,천문: 하늘에 묻는다,2019-12-26,5208000,0.0,5208000,100.0,78925000,651,651,100.0,13547,3,3
106,2019-12-21,201951,6,20183782,기생충,2019-05-30,4199000,0.0,4008000,2098.4,85882625245,468,446,2027.3,10085121,2,3
107,2019-12-21,201951,7,20190385,웃는남자 감독판,2019-11-29,4787500,0.0,-7386000,-60.7,158842000,377,-545,-59.1,12025,1,3
108,2019-12-21,201951,8,20191029,82년생 김지영,2019-10-23,3065900,0.0,-3150980,-50.7,30295260610,352,-420,-54.4,3677692,5,15
109,2019-12-21,201951,9,20193601,장사리 : 잊혀진 영웅들,2019-09-25,1275000,0.0,513000,67.3,8996913050,253,101,66.4,1140708,3,4
110,2019-12-14,201950,0,20188462,감쪽같은 그녀,2019-12-04,551780080,64.9,-742547930,-57.4,3301786650,67944,-89287,-56.8,427764,584,2998
111,2019-12-14,201950,1,20195002,블랙머니,2019-11-13,126233900,14.8,-466438500,-78.7,20802196070,14750,-53743,-78.5,2470153,217,811
112,2019-12-14,201950,2,20198414,시동,2019-12-18,112462520,13.2,112462520,100.0,342022520,12434,12434,100.0,49354,20,56
113,2019-12-14,201950,3,20185161,나를 찾아줘,2019-11-27,27630640,3.2,-314897660,-91.9,5097215120,3666,-37068,-91.0,642367,101,338
114,2019-12-14,201950,4,20190385,웃는남자 감독판,2019-11-29,12173500,1.4,-11820000,-49.3,144159000,922,-908,-49.6,10903,7,19
115,2019-12-14,201950,5,20191029,82년생 김지영,2019-10-23,6216880,0.7,-7540380,-54.8,30285101010,772,-894,-53.7,3676376,10,29
117,2019-12-14,201950,7,20176251,내안의 그놈,2019-01-09,1680000,0.2,1680000,100.0,16420764567,240,240,100.0,1917999,1,1
118,2019-12-14,201950,8,20184621,엑시트,2019-07-31,1005000,0.1,-675000,-40.2,79228831162,201,-39,-16.3,9425492,2,2
120,2019-12-07,201949,0,20188462,감쪽같은 그녀,2019-12-04,1294328010,56.2,1291628010,47838.1,2047459350,157231,156904,47982.9,263966,696,6717
121,2019-12-07,201949,1,20195002,블랙머니,2019-11-13,592672400,25.8,-1349380380,-69.5,20471488630,68493,-157225,-69.7,2428710,469,2392
122,2019-12-07,201949,2,20185161,나를 찾아줘,2019-11-27,342528300,14.9,-2208025230,-86.6,4947912840,40734,-251329,-86.1,622170,532,2396
123,2019-12-07,201949,3,20190385,웃는남자 감독판,2019-11-29,23993500,1.0,-19242000,-44.5,114884500,1830,-1449,-44.2,8672,17,49
124,2019-12-07,201949,4,20191029,82년생 김지영,2019-10-23,13757260,0.6,-102622760,-88.2,30267710770,1666,-12077,-87.9,3674050,20,62
125,2019-12-07,201949,5,20198374,신비아파트 극장판 하늘도깨비 대 요르문간드,2019-12-19,9153000,0.4,9153000,100.0,15673000,1017,1017,100.0,1832,3,3
126,2019-12-07,201949,6,20194621,아직 사랑하고 있습니까?,2019-12-04,4642480,0.2,4642480,100.0,9485080,562,562,100.0,1216,34,95
127,2019-12-07,201949,7,20181434,신의 한 수: 귀수편,2019-11-07,3328200,0.1,-126951180,-97.4,18449934350,381,-16217,-97.7,2155013,10,31
129,2019-12-07,201949,9,20184621,엑시트,2019-07-31,1680000,0.1,-882000,-34.4,79227826162,240,-173,-41.9,9425291,1,1
130,2019-11-30,201948,0,20185161,나를 찾아줘,2019-11-27,2550553530,52.8,2550553530,100.0,3689095200,292063,292063,100.0,462596,838,9110
131,2019-11-30,201948,1,20195002,블랙머니,2019-11-13,1942052780,40.2,-1254973200,-39.3,19095752750,225718,-136664,-37.7,2259887,728,5063
132,2019-11-30,201948,2,20181434,신의 한 수: 귀수편,2019-11-07,130279380,2.7,-704690470,-84.4,18397744810,16598,-77997,-82.5,2147825,152,540
133,2019-11-30,201948,3,20191029,82년생 김지영,2019-10-23,116380020,2.4,-305894680,-72.4,30203363050,13743,-34096,-71.3,3665813,181,520
134,2019-11-30,201948,4,20190385,웃는남자 감독판,2019-11-29,43235500,0.9,43235500,100.0,61267500,3279,3279,100.0,4609,18,54
135,2019-11-30,201948,5,20184341,얼굴없는 보스,2019-11-21,12617500,0.3,-74367940,-85.5,198249500,1329,-8622,-86.6,23451,16,47
137,2019-11-30,201948,7,20193601,장사리 : 잊혀진 영웅들,2019-09-25,3506000,0.1,-481000,-12.1,8978172050,451,-338,-42.8,1137026,5,5
138,2019-11-30,201948,8,20184621,엑시트,2019-07-31,2562000,0.1,-1650000,-39.2,79222930162,413,-303,-42.3,9424431,1,2
139,2019-11-30,201948,9,20184483,퍼펙트맨,2019-10-02,2281000,0.0,2281000,100.0,10302252770,371,371,100.0,1239112,3,3
140,2019-11-23,201947,0,20195002,블랙머니,2019-11-13,3197025980,70.0,-3723151110,-53.8,15544178170,362382,-418739,-53.6,1817341,856,7488
141,2019-11-23,201947,1,20181434,신의 한 수: 귀수편,2019-11-07,834969850,18.3,-2409268240,-74.3,17919659590,94595,-270165,-74.1,2085167,650,3639
142,2019-11-23,201947,2,20191029,82년생 김지영,2019-10-23,422274700,9.2,-896201980,-68.0,29845494770,47839,-104665,-68.6,3619368,464,2288
143,2019-11-23,201947,3,20184341,얼굴없는 보스,2019-11-21,86985440,1.9,85585440,6113.2,138656840,9951,9719,4189.2,16355,277,1163
145,2019-11-23,201947,5,20193601,장사리 : 잊혀진 영웅들,2019-09-25,3987000,0.1,2513000,170.5,8968387050,789,527,201.1,1135346,6,8
146,2019-11-23,201947,6,20184621,엑시트,2019-07-31,4212000,0.1,1655000,64.7,79213917162,716,277,63.1,9422953,4,5
147,2019-11-23,201947,7,20188462,감쪽같은 그녀,2019-12-04,4708000,0.1,4708000,100.0,123213000,450,450,100.0,17666,2,2
148,2019-11-23,201947,8,20199435,몬테크리스토,2019-11-14,3661000,0.1,-5663500,-60.7,21069000,277,-457,-62.3,1661,9,22
149,2019-11-23,201947,9,20184462,봉오동 전투,2019-08-07,1458000,0.0,1178000,420.7,40570534538,253,197,351.8,4784703,2,2
150,2019-11-16,201946,0,20195002,블랙머니,2019-11-13,6920177090,60.1,6872363590,14373.3,9087260020,781121,775604,14058.4,1050321,1117,15757
151,2019-11-16,201946,1,20181434,신의 한 수: 귀수편,2019-11-07,3244238090,28.2,-4567204110,-58.5,15867520010,364760,-511729,-58.4,1838565,1026,13877
152,2019-11-16,201946,2,20191029,82년생 김지영,2019-10-23,1318476680,11.4,-1706293600,-56.4,28807356200,152504,-190064,-55.5,3491855,701,6482
153,2019-11-16,201946,3,20199435,몬테크리스토,2019-11-14,9324500,0.1,9324500,100.0,12082000,734,734,100.0,955,14,40
154,2019-11-16,201946,4,20195920,가장 보통의 연애,2019-10-02,4292000,0.0,-76894600,-94.7,24876911230,636,-11679,-94.8,2923009,13,40
155,2019-11-16,201946,5,20184621,엑시트,2019-07-31,2557000,0.0,-1434000,-35.9,79205225162,439,-144,-24.7,9421341,3,5
156,2019-11-16,201946,6,20198323,레드슈즈,2019-07-25,2100000,0.0,2100000,100.0,6102074190,300,300,100.0,817409,1,1
157,2019-11-16,201946,7,20193601,장사리 : 잊혀진 영웅들,2019-09-25,1474000,0.0,1158000,366.5,8958839050,262,199,315.9,1133484,4,5
158,2019-11-16,201946,8,20140703,장수상회,2015-04-09,1250000,0.0,1250000,100.0,8742517143,250,250,100.0,1166729,1,1
159,2019-11-16,201946,9,20184341,얼굴없는 보스,2019-11-21,1400000,0.0,1400000,100.0,4019000,232,232,100.0,523,1,1
160,2019-11-09,201945,0,20181434,신의 한 수: 귀수편,2019-11-07,7811442200,71.1,7811442200,100.0,9355600720,876489,876489,100.0,1070965,1246,18924
161,2019-11-09,201945,1,20191029,82년생 김지영,2019-10-23,3024770280,27.5,-2920191360,-49.1,26191760220,342568,-339782,-49.8,3174025,1013,12450
162,2019-11-09,201945,2,20195920,가장 보통의 연애,2019-10-02,81186600,0.7,-213679010,-72.5,24848114010,12315,-21367,-63.4,2918536,176,697
163,2019-11-09,201945,3,20195002,블랙머니,2019-11-13,47813500,0.4,47813500,100.0,284431000,5517,5517,100.0,32690,29,29
164,2019-11-09,201945,4,20184621,엑시트,2019-07-31,3991000,0.0,2815000,239.4,79194010162,583,415,247.0,9419988,3,4
165,2019-11-09,201945,5,20174142,아이 캔 스피크,2017-09-21,2430000,0.0,2430000,100.0,25549120986,486,486,100.0,3283073,3,3
166,2019-11-09,201945,6,20184483,퍼펙트맨,2019-10-02,1407000,0.0,-7501060,-84.2,10284143270,281,-788,-73.7,1235676,5,6
167,2019-11-09,201945,7,20199032,최음섹스,2019-11-08,1183000,0.0,1183000,100.0,1183000,244,244,100.0,244,20,20
168,2019-11-09,201945,8,20188750,나쁜 녀석들: 더 무비,2019-09-11,2015000,0.0,200000,11.0,39554790124,243,-60,-19.8,4573353,3,6
169,2019-11-09,201945,9,20185361,두번할까요,2019-10-17,1737000,0.0,-475500,-21.5,1454861120,243,-45,-15.6,175567,7,19
170,2019-11-02,201944,0,20191029,82년생 김지영,2019-10-23,5944961640,94.9,-1428786900,-19.4,20556406590,682350,-146961,-17.7,2498957,1272,18227
171,2019-11-02,201944,1,20195920,가장 보통의 연애,2019-10-02,294865610,4.7,-875293480,-74.8,24637934300,33682,-96439,-74.1,2885660,320,1624
172,2019-11-02,201944,2,20184483,퍼펙트맨,2019-10-02,8908060,0.1,-114674370,-92.8,10276564990,1069,-13322,-92.6,1234413,24,91
173,2019-11-02,201944,3,20193601,장사리 : 잊혀진 영웅들,2019-09-25,2844000,0.0,-2517880,-47.0,8947820550,429,-474,-52.5,1131531,4,4
177,2019-11-02,201944,7,20188750,나쁜 녀석들: 더 무비,2019-09-11,1815000,0.0,1079000,146.6,39551554124,303,203,203.0,4572906,6,18
178,2019-11-02,201944,8,20185361,두번할까요,2019-10-17,2212500,0.0,-36234880,-94.2,1434451120,288,-4518,-94.0,173036,12,34
179,2019-11-02,201944,9,20184105,말모이,2019-01-09,1253000,0.0,1253000,100.0,23989598520,193,193,100.0,2866453,1,2
180,2019-10-26,201943,0,20191029,82년생 김지영,2019-10-23,7373748540,84.2,7373128540,1189214.3,9701289220,829311,829187,668699.2,1119908,1486,22857
181,2019-10-26,201943,1,20195920,가장 보통의 연애,2019-10-02,1170159090,13.4,-1227192550,-51.2,23890463340,130121,-136341,-51.2,2793361,613,6162
182,2019-10-26,201943,2,20184483,퍼펙트맨,2019-10-02,123582430,1.4,-452023500,-78.5,10206414010,14391,-51492,-78.2,1224676,182,856
183,2019-10-26,201943,3,20185361,두번할까요,2019-10-17,38447380,0.4,-756619460,-95.2,1409847500,4806,-85240,-94.7,169448,203,742
185,2019-10-26,201943,5,20193601,장사리 : 잊혀진 영웅들,2019-09-25,5361880,0.1,-16193300,-75.1,8935384510,903,-2488,-73.4,1129373,15,37
186,2019-10-26,201943,6,20124401,신세계,2013-02-21,4406600,0.1,3778000,601.0,34892973605,801,695,655.7,4684571,22,48
187,2019-10-26,201943,7,20110279,마당을 나온 암탉,2011-07-28,4488500,0.1,-250500,-5.3,14683917500,773,-40,-4.9,2204374,28,71
188,2019-10-26,201943,8,20184621,엑시트,2019-07-31,3300300,0.0,611300,22.7,79160285662,652,133,25.6,9415591,7,11
189,2019-10-26,201943,9,20187322,"힘을 내요, 미스터 리",2019-09-11,2880000,0.0,-355000,-11.0,9909041406,576,-10,-1.7,1178825,6,6
190,2019-10-19,201942,0,20195920,가장 보통의 연애,2019-10-02,2397351640,62.3,-1693764200,-41.4,21744344590,266462,-201946,-43.1,2543783,821,10003
191,2019-10-19,201942,1,20185361,두번할까요,2019-10-17,795066840,20.7,795066840,100.0,1151665040,90046,90046,100.0,136264,645,6628
192,2019-10-19,201942,2,20184483,퍼펙트맨,2019-10-02,575605930,15.0,-880447890,-60.5,9862584180,65883,-101794,-60.7,1182068,485,3013
194,2019-10-19,201942,4,20193601,장사리 : 잊혀진 영웅들,2019-09-25,21555180,0.6,-175686740,-89.1,8911721490,3391,-21802,-86.5,1125480,51,128
195,2019-10-19,201942,5,20110279,마당을 나온 암탉,2011-07-28,4739000,0.1,4739000,100.0,14679429000,813,813,100.0,2203601,27,62
196,2019-10-19,201942,6,20193821,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,4177700,0.1,-5546900,-57.0,4572100870,594,-646,-52.1,589330,12,40
197,2019-10-19,201942,7,20187322,"힘을 내요, 미스터 리",2019-09-11,3235000,0.1,2965000,1098.1,9898942406,586,552,1623.5,1176814,9,19
198,2019-10-19,201942,8,20184621,엑시트,2019-07-31,2689000,0.1,1788700,198.7,79153499862,519,350,207.1,9414382,6,10
199,2019-10-19,201942,9,20186707,오늘도 위위,2019-10-17,2677860,0.1,2677860,100.0,9156860,365,365,100.0,1114,40,110
200,2019-10-12,201941,0,20195920,가장 보통의 연애,2019-10-02,4091115840,70.7,-1349540840,-24.8,17473103590,468408,-156393,-25.0,2046855,1035,14010
201,2019-10-12,201941,1,20184483,퍼펙트맨,2019-10-02,1456053820,25.2,-1350085260,-48.1,8630589720,167677,-157758,-48.5,1033310,719,6763
202,2019-10-12,201941,2,20193601,장사리 : 잊혀진 영웅들,2019-09-25,197241920,3.4,-650000530,-76.7,8811065250,25193,-77025,-75.4,1110464,325,1642
203,2019-10-12,201941,3,20194456,양자물리학,2019-09-25,10547060,0.2,-178934640,-94.4,4511474580,1256,-20932,-94.3,552187,33,139
204,2019-10-12,201941,4,20193821,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,9724600,0.2,-23783640,-71.0,4567005370,1240,-3002,-70.8,588604,34,107
205,2019-10-12,201941,5,20188750,나쁜 녀석들: 더 무비,2019-09-11,9299040,0.2,-139423660,-93.7,39499005504,1131,-16242,-93.5,4563393,29,117
206,2019-10-12,201941,6,20198323,레드슈즈,2019-07-25,2058800,0.0,-2255200,-52.3,6091934690,395,-51,-11.4,816277,5,6
207,2019-10-12,201941,7,20198318,강남 며느리,2019-10-11,955000,0.0,955000,100.0,955000,176,176,100.0,176,20,20
208,2019-10-12,201941,8,20184621,엑시트,2019-07-31,900300,0.0,230000,34.3,79149141862,169,91,116.7,9413693,4,8
209,2019-10-12,201941,9,20185784,나의 특별한 형제,2019-05-01,1328000,0.0,1328000,100.0,12072985074,166,166,100.0,1476777,1,1
210,2019-10-05,201940,0,20195920,가장 보통의 연애,2019-10-02,5440656680,57.3,5425729680,36348.4,9126109880,624801,623209,39146.3,1064468,1069,15758
211,2019-10-05,201940,1,20184483,퍼펙트맨,2019-10-02,2806139080,29.5,2518762060,876.5,5533209280,325435,292058,875.0,664046,803,9370
212,2019-10-05,201940,2,20193601,장사리 : 잊혀진 영웅들,2019-09-25,847242450,8.9,-3285923810,-79.5,8261689250,102218,-382942,-78.9,1038105,650,4591
213,2019-10-05,201940,3,20194456,양자물리학,2019-09-25,189481700,2.0,-2222607740,-92.1,4436532120,22188,-253477,-92.0,542651,440,2010
214,2019-10-05,201940,4,20188750,나쁜 녀석들: 더 무비,2019-09-11,148722700,1.6,-2093467070,-93.4,39445761284,17373,-241253,-93.3,4556691,359,1435
215,2019-10-05,201940,5,20193821,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,33508240,0.4,-80140790,-70.5,4548779950,4242,-10269,-70.8,586240,65,224
216,2019-10-05,201940,6,20184572,타짜: 원 아이드 잭,2019-09-11,14107400,0.1,-260263010,-94.9,19673695114,1543,-28869,-94.9,2227543,69,219
217,2019-10-05,201940,7,20184543,변신,2019-08-21,2250000,0.0,-388000,-14.7,15408906925,450,-77,-14.6,1803112,5,15
218,2019-10-05,201940,8,20198323,레드슈즈,2019-07-25,4314000,0.0,1188000,38.0,6082417090,446,94,26.7,815058,2,3
219,2019-10-05,201940,9,20187322,"힘을 내요, 미스터 리",2019-09-11,2745000,0.0,-77844540,-96.6,9876740406,445,-10256,-95.8,1172866,10,27
220,2019-09-28,201939,0,20193601,장사리 : 잊혀진 영웅들,2019-09-25,4133166260,43.0,4116894260,25300.5,5499840740,485160,483352,26734.1,689707,1090,14186
221,2019-09-28,201939,1,20194456,양자물리학,2019-09-25,2412089440,25.1,2408589440,68816.8,3185618790,275665,275165,55033.0,387601,799,8220
222,2019-09-28,201939,2,20188750,나쁜 녀석들: 더 무비,2019-09-11,2242189770,23.3,-3582878410,-61.5,38528841584,258626,-402350,-60.9,4442225,1000,11675
223,2019-09-28,201939,3,20184483,퍼펙트맨,2019-10-02,287377020,3.0,262997020,1078.7,673818020,33377,29813,836.5,89842,481,1415
224,2019-09-28,201939,4,20184572,타짜: 원 아이드 잭,2019-09-11,274370410,2.9,-1487154130,-84.4,19554515104,30412,-168151,-84.7,2212819,429,2798
225,2019-09-28,201939,5,20193821,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,113649030,1.2,-235520710,-67.5,4474566430,14511,-29603,-67.1,576752,172,535
226,2019-09-28,201939,6,20187322,"힘을 내요, 미스터 리",2019-09-11,80589540,0.8,-851933490,-91.4,9834912876,10701,-100483,-90.4,1166190,222,886
227,2019-09-28,201939,7,20195920,가장 보통의 연애,2019-10-02,14927000,0.2,14927000,100.0,58346000,1592,1592,100.0,6773,9,9
228,2019-09-28,201939,8,20182585,비스트,2019-06-26,10322000,0.1,10322000,100.0,1606470590,1035,1035,100.0,203042,5,6
229,2019-09-28,201939,9,20194045,극장판 반지의 비밀일기,2019-09-11,5132040,0.1,-34676480,-87.1,529156170,680,-4656,-87.3,65887,19,43
230,2019-09-21,201938,0,20188750,나쁜 녀석들: 더 무비,2019-09-11,5825068180,64.0,-11844090034,-67.0,34253154024,660976,-1307830,-66.4,3906769,1225,17064
231,2019-09-21,201938,1,20184572,타짜: 원 아이드 잭,2019-09-11,1761524540,19.4,-7270130144,-80.5,18737613834,198563,-782690,-79.8,2111602,821,8561
232,2019-09-21,201938,2,20187322,"힘을 내요, 미스터 리",2019-09-11,932523030,10.3,-4687100726,-83.4,9500236616,111184,-532869,-82.7,1119490,619,5344
233,2019-09-21,201938,3,20193821,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,349169740,3.8,-612065300,-63.7,4334952520,44114,-75415,-63.1,558571,431,1464
234,2019-09-21,201938,4,20184621,엑시트,2019-07-31,75333800,0.8,-780914990,-91.2,79107313402,9063,-86859,-90.6,9407840,152,585
235,2019-09-21,201938,5,20194045,극장판 반지의 비밀일기,2019-09-11,39808520,0.4,-268732680,-87.1,519813930,5336,-32506,-85.9,64511,120,314
236,2019-09-21,201938,6,20181416,유열의 음악앨범,2019-08-28,39560390,0.4,-222434240,-84.9,10197497340,4469,-24811,-84.7,1240975,105,378
237,2019-09-21,201938,7,20184483,퍼펙트맨,2019-10-02,24380000,0.3,24380000,100.0,191827000,3564,3564,100.0,30456,19,28
238,2019-09-21,201938,8,20193601,장사리 : 잊혀진 영웅들,2019-09-25,16272000,0.2,16272000,100.0,38583000,1808,1808,100.0,4287,9,9
239,2019-09-21,201938,9,20198323,레드슈즈,2019-07-25,10137000,0.1,-6632140,-39.5,6065765190,1129,-788,-41.1,813178,7,7
240,2019-09-14,201937,0,20188750,나쁜 녀석들: 더 무비,2019-09-11,17669158214,50.8,17665158214,441629.0,23849081684,1968806,1968306,393661.2,2680930,1511,21110
241,2019-09-14,201937,1,20184572,타짜: 원 아이드 잭,2019-09-11,9031654684,25.9,8971257684,14853.8,15132392014,981253,975174,16041.7,1684033,1415,17004
242,2019-09-14,201937,2,20187322,"힘을 내요, 미스터 리",2019-09-11,5619623756,16.1,5565247756,10234.8,7664673526,644053,638127,10768.3,885846,990,11757
243,2019-09-14,201937,3,20193821,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,961235040,2.8,-1131731010,-54.1,3903644020,119529,-152309,-56.0,503224,595,3315
244,2019-09-14,201937,4,20184621,엑시트,2019-07-31,856248790,2.5,-802884070,-48.4,78939790562,95922,-96065,-50.0,9387080,404,2013
245,2019-09-14,201937,5,20194045,극장판 반지의 비밀일기,2019-09-11,308541200,0.9,305341200,9541.9,458358530,37842,37442,9360.5,56299,423,1579
246,2019-09-14,201937,6,20181416,유열의 음악앨범,2019-08-28,261994630,0.8,-1751068340,-87.0,10069442060,29280,-200878,-87.3,1225554,263,1102
247,2019-09-14,201937,7,20184543,변신,2019-08-21,47586180,0.1,-1145053273,-96.0,15376020385,5497,-129978,-95.9,1797796,95,295
248,2019-09-14,201937,8,20184462,봉오동 전투,2019-08-07,17871880,0.1,-204033300,-91.9,40529800178,2033,-24408,-92.3,4777961,24,78
249,2019-09-14,201937,9,20198323,레드슈즈,2019-07-25,16769140,0.0,-6895860,-29.1,6034246190,1917,-6853,-78.1,809264,20,55
